exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,1337,USD,319750.01203,79.4775311987,1,JordanManual,cryptocompare,1337,2017-12-31 12:01:57.675744
CCCAGG,1337,ETH,1371161.00156,0.397432302287,1,JordanManual,cryptocompare,1337,2017-12-31 12:14:52.232296
CCCAGG,1337,LTC,1257351.73346,1.62344466,1,JordanManual,cryptocompare,1337,2017-12-31 12:14:52.232296
CCCAGG,1337,RUR,470475.783875,6335.08375264,1,JordanManual,cryptocompare,1337,2017-12-31 12:14:52.232296
CCCAGG,1337,USD,309750.01203,76.9275311987,1,JordanManual,cryptocompare,1337,2017-12-31 12:14:52.232296
CCCAGG,1337,WAVES,27196.0562075,0.542927437902,1,JordanManual,cryptocompare,1337,2017-12-31 12:14:52.232296
CCCAGG,1337,BTC,29090355.2607,0.294241844623,1,JordanManual,cryptocompare,1337,2017-12-31 12:01:57.675744
CCCAGG,1337,LTC,1935773.31276,2.51582707,1,JordanManual,cryptocompare,1337,2017-12-31 12:01:57.675744
CCCAGG,1337,BTC,29080355.2607,0.294041844623,1,JordanManual,cryptocompare,1337,2017-12-31 12:14:52.232296
CCCAGG,1337,DOGE,6584793.74093,229328.557262,1,JordanManual,cryptocompare,1337,2017-12-31 12:01:57.675744
CCCAGG,1337,DOGE,5552191.67431,191351.123807,1,JordanManual,cryptocompare,1337,2017-12-31 12:14:52.232296
CCCAGG,1337,WAVES,27196.0562075,0.542927437902,1,JordanManual,cryptocompare,1337,2017-12-31 12:17:53.946537
CCCAGG,1337,USD,309750.01203,76.9275311987,1,JordanManual,cryptocompare,1337,2017-12-31 12:17:53.946537
CCCAGG,1337,RUR,470475.783875,6335.08375264,1,JordanManual,cryptocompare,1337,2017-12-31 12:17:53.946537
CCCAGG,1337,LTC,1257351.73346,1.62344466,1,JordanManual,cryptocompare,1337,2017-12-31 12:17:53.946537
CCCAGG,1337,ETH,1371161.00156,0.397432302287,1,JordanManual,cryptocompare,1337,2017-12-31 12:17:53.946537
CCCAGG,1337,DOGE,5552191.67431,191351.123807,1,JordanManual,cryptocompare,1337,2017-12-31 12:17:53.946537
CCCAGG,1337,BTC,29080355.2607,0.294041844623,1,JordanManual,cryptocompare,1337,2017-12-31 12:17:53.946537
