exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,BTCM,WAVES,7.63157921,0.00650599381235,1,JordanManual,cryptocompare,BTCM,2017-12-31 11:54:42.056438
CCCAGG,BTCM,ETH,67122.1607097,1.26457468348,1,JordanManual,cryptocompare,BTCM,2017-12-31 13:17:58.673282
CCCAGG,BTCM,DOGE,43056.7792634,58596.8989398,1,JordanManual,cryptocompare,BTCM,2017-12-31 13:17:58.673282
CCCAGG,BTCM,USD,6293.799933,67.5554419074,1,JordanManual,cryptocompare,BTCM,2017-12-31 13:17:58.673282
CCCAGG,BTCM,RUR,166.70848453,86.717290775,1,JordanManual,cryptocompare,BTCM,2017-12-31 13:17:58.673282
CCCAGG,BTCM,WAVES,2.63157921,0.00131599381235,1,JordanManual,cryptocompare,BTCM,2017-12-31 13:17:58.673282
CCCAGG,BTCM,BTC,272907.44873,0.282117985545,1,JordanManual,cryptocompare,BTCM,2017-12-31 11:54:42.056438
CCCAGG,BTCM,ETH,67620.6154999,1.27309826039,1,JordanManual,cryptocompare,BTCM,2017-12-31 11:54:42.056438
CCCAGG,BTCM,DOGE,43089.7792634,58653.0387543,1,JordanManual,cryptocompare,BTCM,2017-12-31 11:54:42.056438
CCCAGG,BTCM,USD,6269.73393622,67.3120880468,1,JordanManual,cryptocompare,BTCM,2017-12-31 11:54:42.056438
CCCAGG,BTCM,RUR,175.0536208,95.3010198801,1,JordanManual,cryptocompare,BTCM,2017-12-31 11:54:42.056438
CCCAGG,BTCM,BTC,271523.845172,0.280820034013,1,JordanManual,cryptocompare,BTCM,2017-12-31 13:17:58.673282
